"#","Time, GMT-04:00","Pressure, inHg, Charles River Weather Station","PAR, uE, Charles River Weather Station","Rain, in, Charles River Weather Station","RH, %, Charles River Weather Station","Wind Speed, mph, Charles River Weather Station","Gust Speed, mph, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Water Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp","Temp, *F, Charles River Weather Station","Air Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station","Water Temp, *F, Charles River Weather Station"
13487,08/02/18 15:50:00,30.019000000000002,846.0,0.0,60.2,217.20000000000002,217.20000000000002,73.7,250.0,83.24,,,89.27,,
13488,08/02/18 16:00:00,30.016000000000002,581.0,0.0,56.9,217.20000000000002,217.20000000000002,72.63,253.0,83.02,,,89.92,,
13489,08/02/18 16:10:00,30.016000000000002,1414.0,0.0,55.7,217.20000000000002,217.20000000000002,72.64,240.0,83.15,,,90.61,,
13490,08/02/18 16:20:00,30.013,1416.0,0.0,58.0,217.20000000000002,217.20000000000002,73.29,251.0,83.2,,,90.01,,
13491,08/02/18 16:30:00,30.016000000000002,1416.0,0.0,60.1,217.20000000000002,217.20000000000002,74.26,256.0,83.11,,,89.92,,
13492,08/02/18 16:40:00,30.016000000000002,1366.0,0.0,58.6,217.20000000000002,217.20000000000002,73.16,251.0,83.06,,,89.55,,
13493,08/02/18 16:50:00,30.016000000000002,1269.0,0.0,57.300000000000004,217.20000000000002,217.20000000000002,74.35000000000001,237.0,83.11,,,91.54,,
13494,08/02/18 17:00:00,30.016000000000002,1149.0,0.0,63.6,217.20000000000002,217.20000000000002,75.26,264.0,83.11,,,89.18,,
13495,08/02/18 17:10:00,30.019000000000002,1029.0,0.0,62.300000000000004,217.20000000000002,217.20000000000002,75.03,225.0,83.02,,,89.59,,
13496,08/02/18 17:20:00,30.028000000000002,271.0,0.0,65.5,217.20000000000002,217.20000000000002,75.67,237.0,82.89,,,88.67,,
13497,08/02/18 17:30:00,30.025000000000002,219.0,0.0,64.0,217.20000000000002,217.20000000000002,75.02,246.0,82.75,,,88.72,,
13498,08/02/18 17:40:00,30.031000000000002,176.0,0.0,59.6,217.20000000000002,217.20000000000002,74.44,222.0,82.53,,,90.38,,
13499,08/02/18 17:50:00,30.031000000000002,81.0,0.0,62.5,217.20000000000002,217.20000000000002,74.09,225.0,82.4,,,88.49,,
13500,08/02/18 18:00:00,30.028000000000002,106.0,0.0,63.6,217.20000000000002,217.20000000000002,74.18,229.0,82.31,,,88.03,,
13501,08/02/18 18:10:00,30.039,126.0,0.0,65.6,217.20000000000002,217.20000000000002,74.76,243.0,82.26,,,87.66,,
13502,08/02/18 18:20:00,30.039,129.0,0.0,63.800000000000004,217.20000000000002,217.20000000000002,74.27,227.0,82.22,,,88.03,,
13503,08/02/18 18:30:00,30.039,121.0,0.0,64.5,217.20000000000002,217.20000000000002,74.25,236.0,82.13,,,87.66,,
13504,08/02/18 18:40:00,30.042,109.0,0.0,65.9,217.20000000000002,217.20000000000002,74.42,233.0,82.13,,,87.16,,
13505,08/02/18 18:50:00,30.042,109.0,0.0,66.3,217.20000000000002,217.20000000000002,74.73,227.0,82.0,,,87.3,,
13506,08/02/18 19:00:00,30.039,101.0,0.0,67.7,217.20000000000002,217.20000000000002,74.71000000000001,216.0,82.04,,,86.62,,
13507,08/02/18 19:10:00,30.051000000000002,69.0,0.0,68.8,217.20000000000002,217.20000000000002,74.89,218.0,82.04,,,86.3,,
13508,08/02/18 19:20:00,30.051000000000002,44.0,0.0,70.2,217.20000000000002,217.20000000000002,75.10000000000001,225.0,81.86,,,85.89,,
13509,08/02/18 19:30:00,30.054000000000002,21.0,0.0,71.10000000000001,217.20000000000002,217.20000000000002,75.18,225.0,81.86,,,85.58,,
13510,08/02/18 19:40:00,30.078,1.0,0.0,83.60000000000001,217.20000000000002,217.20000000000002,72.33,272.0,81.73,,,77.64,,
13511,08/02/18 19:50:00,30.072,4.0,0.0,87.5,217.20000000000002,217.20000000000002,73.69,272.0,81.78,,,77.64,,
13512,08/02/18 20:00:00,30.075,1.0,0.0,87.0,217.20000000000002,217.20000000000002,74.98,272.0,81.82000000000001,,,79.13,,
13513,08/02/18 20:10:00,30.078,1.0,0.0,84.8,217.20000000000002,217.20000000000002,74.51,257.0,81.69,,,79.44,,
13514,08/02/18 20:20:00,30.087,1.0,0.0,84.5,217.20000000000002,217.20000000000002,74.32000000000001,244.0,81.51,,,79.35000000000001,,
13515,08/02/18 20:30:00,30.081,1.0,0.0,86.3,217.20000000000002,217.20000000000002,74.44,263.0,81.60000000000001,,,78.82000000000001,,
13516,08/02/18 20:40:00,30.093,1.0,0.0,86.60000000000001,217.20000000000002,217.20000000000002,74.28,270.0,81.51,,,78.56,,
13517,08/02/18 20:50:00,30.093,1.0,0.0,85.8,217.20000000000002,217.20000000000002,74.22,263.0,81.55,,,78.78,,
13518,08/02/18 21:00:00,30.098,1.0,0.0,86.10000000000001,217.20000000000002,217.20000000000002,74.19,267.0,81.55,,,78.65,,
13519,08/02/18 21:10:00,30.098,1.0,0.0,85.60000000000001,217.20000000000002,217.20000000000002,74.19,257.0,81.46000000000001,,,78.82000000000001,,
13520,08/02/18 21:20:00,30.098,1.0,0.0,84.60000000000001,217.20000000000002,217.20000000000002,73.97,250.0,81.33,,,78.95,,
13521,08/02/18 21:30:00,30.101,1.0,0.0,83.7,217.20000000000002,217.20000000000002,73.91,247.0,81.33,,,79.22,,
13522,08/02/18 21:40:00,30.104,1.0,0.0,84.60000000000001,217.20000000000002,217.20000000000002,73.37,268.0,81.29,,,78.34,,
13523,08/02/18 21:50:00,30.104,1.0,0.0,86.3,217.20000000000002,217.20000000000002,73.75,271.0,81.24,,,78.12,,
13524,08/02/18 22:00:00,30.101,1.0,0.0,86.8,217.20000000000002,217.20000000000002,73.88,268.0,81.29,,,78.08,,
13525,08/02/18 22:10:00,30.098,1.0,0.0,87.2,217.20000000000002,217.20000000000002,73.88,271.0,81.2,,,77.95,,
13526,08/02/18 22:20:00,30.098,1.0,0.0,86.8,217.20000000000002,217.20000000000002,73.49,274.0,81.16,,,77.68,,
13527,08/02/18 22:30:00,30.09,1.0,0.0,87.2,217.20000000000002,217.20000000000002,73.58,275.0,81.16,,,77.64,,
13528,08/02/18 22:40:00,30.087,1.0,0.0,87.60000000000001,217.20000000000002,217.20000000000002,73.85000000000001,268.0,81.16,,,77.77,,
13529,08/02/18 22:50:00,30.093,1.0,0.0,88.0,217.20000000000002,217.20000000000002,74.59,263.0,81.2,,,78.38,,
13530,08/02/18 23:00:00,30.098,1.0,0.0,86.9,217.20000000000002,217.20000000000002,74.34,251.0,81.02,,,78.51,,
13531,08/02/18 23:10:00,30.095,1.0,0.0,86.60000000000001,217.20000000000002,217.20000000000002,74.54,241.0,80.98,,,78.82000000000001,,
13532,08/02/18 23:20:00,30.104,1.0,0.0,86.4,217.20000000000002,217.20000000000002,74.81,239.0,80.93,,,79.17,,
13533,08/02/18 23:30:00,30.107,1.0,0.0,86.60000000000001,217.20000000000002,217.20000000000002,74.63,247.0,80.8,,,78.91,,
13534,08/02/18 23:40:00,30.104,1.0,0.0,87.8,217.20000000000002,217.20000000000002,74.95,251.0,80.85000000000001,,,78.82000000000001,,
13535,08/02/18 23:50:00,30.11,1.0,0.0,87.5,217.20000000000002,217.20000000000002,74.76,251.0,80.8,,,78.73,,
13536,08/03/18 00:00:00,30.107,1.0,0.0,88.2,217.20000000000002,217.20000000000002,74.83,240.0,80.71000000000001,,,78.56,,
13537,08/03/18 00:10:00,30.116,1.0,0.0,88.9,217.20000000000002,217.20000000000002,74.89,239.0,80.71000000000001,,,78.38,,
13538,08/03/18 00:20:00,30.116,1.0,0.0,89.8,217.20000000000002,217.20000000000002,75.2,253.0,80.67,,,78.38,,
13539,08/03/18 00:30:00,30.119,1.0,0.0,90.10000000000001,217.20000000000002,217.20000000000002,75.04,254.0,80.58,,,78.12,,
13540,08/03/18 00:40:00,30.119,1.0,0.0,91.10000000000001,217.20000000000002,217.20000000000002,75.41,257.0,80.62,,,78.16,,
13541,08/03/18 00:50:00,30.125,1.0,0.0,91.2,217.20000000000002,217.20000000000002,75.36,260.0,80.62,,,78.08,,
13542,08/03/18 01:00:00,30.122,1.0,0.0,91.8,217.20000000000002,217.20000000000002,75.29,260.0,80.58,,,77.81,,
13543,08/03/18 01:10:00,30.122,1.0,0.0,91.8,217.20000000000002,217.20000000000002,75.55,258.0,80.54,,,78.08,,
13544,08/03/18 01:20:00,30.128,1.0,0.0,92.0,217.20000000000002,217.20000000000002,75.66,253.0,80.49,,,78.12,,
13545,08/03/18 01:30:00,30.128,1.0,0.0,92.3,217.20000000000002,217.20000000000002,75.85000000000001,258.0,80.54,,,78.21000000000001,,
13546,08/03/18 01:40:00,30.125,1.0,0.0,92.0,217.20000000000002,217.20000000000002,75.62,241.0,80.45,,,78.08,,
13547,08/03/18 01:50:00,30.125,1.0,0.0,91.0,217.20000000000002,217.20000000000002,75.33,229.0,80.45,,,78.12,,
13548,08/03/18 02:00:00,30.119,1.0,0.0,90.5,217.20000000000002,217.20000000000002,74.95,213.0,80.4,,,77.9,,
13549,08/03/18 02:10:00,30.119,1.0,0.0,91.0,217.20000000000002,217.20000000000002,75.12,219.0,80.4,,,77.9,,
13550,08/03/18 02:20:00,30.119,1.0,0.0,90.60000000000001,217.20000000000002,217.20000000000002,74.9,220.0,80.54,,,77.81,,
13551,08/03/18 02:30:00,30.119,1.0,0.0,91.0,217.20000000000002,217.20000000000002,75.03,222.0,80.49,,,77.81,,
13552,08/03/18 02:40:00,30.119,1.0,0.0,91.0,217.20000000000002,217.20000000000002,74.99,215.0,80.54,,,77.77,,
13553,08/03/18 02:50:00,30.119,1.0,0.0,91.0,217.20000000000002,217.20000000000002,74.86,206.0,80.36,,,77.64,,
13554,08/03/18 03:00:00,30.119,1.0,0.0,90.8,217.20000000000002,217.20000000000002,74.79,209.0,80.4,,,77.64,,
13555,08/03/18 03:10:00,30.119,1.0,0.0,90.5,217.20000000000002,217.20000000000002,74.52,216.0,80.36,,,77.47,,
13556,08/03/18 03:20:00,30.122,1.0,0.0,90.7,217.20000000000002,217.20000000000002,74.63,220.0,80.36,,,77.51,,
13557,08/03/18 03:30:00,30.131,1.0,0.0,91.3,217.20000000000002,217.20000000000002,75.09,227.0,80.32000000000001,,,77.77,,
13558,08/03/18 03:40:00,30.125,1.0,0.0,91.2,217.20000000000002,217.20000000000002,75.18,239.0,80.36,,,77.9,,
13559,08/03/18 03:50:00,30.125,1.0,0.0,90.9,217.20000000000002,217.20000000000002,74.96000000000001,240.0,80.36,,,77.77,,
13560,08/03/18 04:00:00,30.119,1.0,0.0,91.10000000000001,217.20000000000002,217.20000000000002,74.89,223.0,80.4,,,77.64,,
13561,08/03/18 04:10:00,30.119,1.0,0.0,91.2,217.20000000000002,217.20000000000002,74.84,209.0,80.32000000000001,,,77.55,,
13562,08/03/18 04:20:00,30.128,1.0,0.0,91.5,217.20000000000002,217.20000000000002,75.59,246.0,80.32000000000001,,,78.21000000000001,,
13563,08/03/18 04:30:00,30.131,1.0,0.0,91.7,217.20000000000002,217.20000000000002,75.3,261.0,80.32000000000001,,,77.86,,
13564,08/03/18 04:40:00,30.131,1.0,0.0,92.0,217.20000000000002,217.20000000000002,75.36,261.0,80.32000000000001,,,77.81,,
13565,08/03/18 04:50:00,30.131,1.0,0.0,92.0,217.20000000000002,217.20000000000002,75.66,258.0,80.27,,,78.12,,
13566,08/03/18 05:00:00,30.128,1.0,0.0,91.60000000000001,217.20000000000002,217.20000000000002,75.32000000000001,240.0,80.36,,,77.9,,
13567,08/03/18 05:10:00,30.122,1.0,0.0,91.4,217.20000000000002,217.20000000000002,75.64,234.0,80.23,,,78.3,,
13568,08/03/18 05:20:00,30.128,1.0,0.0,91.10000000000001,217.20000000000002,217.20000000000002,75.19,230.0,80.23,,,77.95,,
13569,08/03/18 05:30:00,30.128,1.0,0.0,90.8,217.20000000000002,217.20000000000002,75.14,209.0,80.23,,,77.99,,
13570,08/03/18 05:40:00,30.134,11.0,0.0,90.8,217.20000000000002,217.20000000000002,75.23,213.0,80.18,,,78.08,,
13571,08/03/18 05:50:00,30.137,21.0,0.0,90.60000000000001,217.20000000000002,217.20000000000002,75.2,215.0,80.18,,,78.12,,
13572,08/03/18 06:00:00,30.143,51.0,0.0,90.3,217.20000000000002,217.20000000000002,75.36,209.0,80.18,,,78.38,,
13573,08/03/18 06:10:00,30.14,79.0,0.0,89.8,217.20000000000002,217.20000000000002,75.24,209.0,80.18,,,78.43,,
13574,08/03/18 06:20:00,30.14,94.0,0.0,89.8,217.20000000000002,217.20000000000002,75.07000000000001,202.0,80.18,,,78.25,,
13575,08/03/18 06:30:00,30.14,194.0,0.0,90.3,217.20000000000002,217.20000000000002,75.54,223.0,80.14,,,78.56,,
13576,08/03/18 06:40:00,30.143,279.0,0.0,89.3,217.20000000000002,217.20000000000002,75.85000000000001,219.0,80.14,,,79.22,,
13577,08/03/18 06:50:00,30.146,341.0,0.0,88.60000000000001,217.20000000000002,217.20000000000002,75.79,225.0,80.18,,,79.39,,
13578,08/03/18 07:00:00,30.149,239.0,0.0,88.10000000000001,217.20000000000002,217.20000000000002,75.62,212.0,80.23,,,79.39,,
13579,08/03/18 07:10:00,30.149,221.0,0.0,88.60000000000001,217.20000000000002,217.20000000000002,75.22,236.0,80.27,,,78.82000000000001,,
13580,08/03/18 07:20:00,30.152,166.0,0.0,90.2,217.20000000000002,217.20000000000002,75.72,247.0,80.23,,,78.78,,
13581,08/03/18 07:30:00,30.149,319.0,0.0,90.4,217.20000000000002,217.20000000000002,75.92,241.0,80.18,,,78.91,,
13582,08/03/18 07:40:00,30.149,599.0,0.0,89.60000000000001,217.20000000000002,217.20000000000002,76.04,240.0,80.23,,,79.3,,
13583,08/03/18 07:50:00,30.149,296.0,0.0,89.10000000000001,217.20000000000002,217.20000000000002,75.96000000000001,239.0,80.27,,,79.39,,
13584,08/03/18 08:00:00,30.149,419.0,0.0,89.10000000000001,217.20000000000002,217.20000000000002,76.13,253.0,80.32000000000001,,,79.57000000000001,,
13585,08/03/18 08:10:00,30.146,649.0,0.0,88.10000000000001,217.20000000000002,217.20000000000002,76.44,244.0,80.45,,,80.23,,
13586,08/03/18 08:20:00,30.149,359.0,0.0,87.7,217.20000000000002,217.20000000000002,75.87,265.0,80.54,,,79.79,,
13587,08/03/18 08:30:00,30.143,1114.0,0.0,87.7,217.20000000000002,217.20000000000002,76.39,246.0,80.67,,,80.32000000000001,,
13588,08/03/18 08:40:00,30.149,401.0,0.0,87.3,217.20000000000002,217.20000000000002,75.9,240.0,80.71000000000001,,,79.96000000000001,,
13589,08/03/18 08:50:00,30.143,709.0,0.0,86.9,217.20000000000002,217.20000000000002,76.42,246.0,80.76,,,80.62,,
13590,08/03/18 09:00:00,30.146,369.0,0.0,86.60000000000001,217.20000000000002,217.20000000000002,76.18,247.0,80.8,,,80.49,,
13591,08/03/18 09:10:00,30.143,239.0,0.0,86.2,217.20000000000002,217.20000000000002,75.78,256.0,80.8,,,80.23,,
13592,08/03/18 09:20:00,30.143,746.0,0.0,84.8,217.20000000000002,217.20000000000002,76.11,265.0,80.89,,,81.07000000000001,,
13593,08/03/18 09:30:00,30.146,446.0,0.0,84.0,217.20000000000002,217.20000000000002,75.83,258.0,80.98,,,81.07000000000001,,
13594,08/03/18 09:40:00,30.143,466.0,0.0,81.4,217.20000000000002,217.20000000000002,75.62,223.0,81.11,,,81.82000000000001,,
13595,08/03/18 09:50:00,30.146,454.0,0.0,80.9,217.20000000000002,217.20000000000002,75.22,257.0,81.16,,,81.60000000000001,,
13596,08/03/18 10:00:00,30.146,479.0,0.0,80.0,217.20000000000002,217.20000000000002,75.66,257.0,81.2,,,82.4,,
13597,08/03/18 10:10:00,30.152,629.0,0.0,80.2,217.20000000000002,217.20000000000002,75.26,270.0,81.11,,,81.91,,
13598,08/03/18 10:20:00,30.149,546.0,0.0,79.8,217.20000000000002,217.20000000000002,75.32000000000001,256.0,81.33,,,82.13,,
13599,08/03/18 10:30:00,30.146,449.0,0.0,79.2,217.20000000000002,217.20000000000002,75.23,257.0,81.2,,,82.26,,
13600,08/03/18 10:40:00,30.137,1794.0,0.0,78.8,217.20000000000002,217.20000000000002,75.68,257.0,81.60000000000001,,,82.89,,
13601,08/03/18 10:50:00,30.14,1419.0,0.0,75.3,217.20000000000002,217.20000000000002,75.22,257.0,81.69,,,83.82000000000001,,
13602,08/03/18 11:00:00,30.137,1224.0,0.0,75.4,217.20000000000002,217.20000000000002,75.52,230.0,81.73,,,84.09,,
13603,08/03/18 11:10:00,30.137,2116.0,0.0,75.0,217.20000000000002,217.20000000000002,75.36,241.0,81.91,,,84.09,,
13604,08/03/18 11:20:00,30.131,2311.0,0.0,75.0,217.20000000000002,217.20000000000002,74.89,246.0,82.17,,,83.60000000000001,,
13605,08/03/18 11:30:00,30.14,426.0,0.0,74.3,217.20000000000002,217.20000000000002,75.3,248.0,82.13,,,84.32000000000001,,
13606,08/03/18 11:40:00,30.131,1044.0,0.0,72.8,217.20000000000002,217.20000000000002,75.16,263.0,82.26,,,84.81,,
13607,08/03/18 11:50:00,30.134,1651.0,0.0,73.9,217.20000000000002,217.20000000000002,75.22,265.0,81.95,,,84.41,,
13608,08/03/18 12:00:00,30.122,2221.0,0.0,72.4,217.20000000000002,217.20000000000002,75.99,241.0,82.22,,,85.85000000000001,,
13609,08/03/18 12:10:00,30.122,2364.0,0.0,71.60000000000001,217.20000000000002,217.20000000000002,75.52,239.0,82.26,,,85.71000000000001,,
13610,08/03/18 12:20:00,30.128,1221.0,0.0,71.60000000000001,217.20000000000002,217.20000000000002,75.22,241.0,82.57000000000001,,,85.4,,
13611,08/03/18 12:30:00,30.131,749.0,0.0,71.0,217.20000000000002,217.20000000000002,75.62,241.0,82.75,,,86.07000000000001,,
13612,08/03/18 12:40:00,30.119,2109.0,0.0,68.9,217.20000000000002,217.20000000000002,76.15,241.0,83.02,,,87.57000000000001,,
13613,08/03/18 12:50:00,30.116,2431.0,0.0,69.0,217.20000000000002,217.20000000000002,75.11,243.0,82.89,,,86.44,,
13614,08/03/18 13:00:00,30.122,694.0,0.0,69.7,217.20000000000002,217.20000000000002,75.11,264.0,83.29,,,86.12,,
13615,08/03/18 13:10:00,30.116,1721.0,0.0,67.1,217.20000000000002,217.20000000000002,75.18,244.0,83.33,,,87.39,,
13616,08/03/18 13:20:00,30.113,2119.0,0.0,67.9,217.20000000000002,217.20000000000002,74.75,237.0,83.06,,,86.57000000000001,,
13617,08/03/18 13:30:00,30.104,2289.0,0.0,67.2,217.20000000000002,217.20000000000002,75.05,247.0,83.47,,,87.21000000000001,,
13618,08/03/18 13:40:00,30.113,346.0,0.0,73.3,217.20000000000002,217.20000000000002,75.36,248.0,83.42,,,84.81,,
13619,08/03/18 13:50:00,30.122,229.0,0.0,72.10000000000001,217.20000000000002,217.20000000000002,74.95,260.0,83.29,,,84.9,,
13620,08/03/18 14:00:00,30.125,511.0,0.0,81.10000000000001,217.20000000000002,217.20000000000002,73.4,240.0,83.15,,,79.66,,
13621,08/03/18 14:10:00,30.104,2149.0,0.02,86.10000000000001,217.20000000000002,217.20000000000002,76.75,241.0,83.42,,,81.24,,
13622,08/03/18 14:20:00,30.104,2239.0,0.02,82.4,217.20000000000002,217.20000000000002,78.07000000000001,199.0,83.51,,,83.96000000000001,,
13623,08/03/18 14:30:00,30.125,784.0,0.01,76.2,217.20000000000002,217.20000000000002,76.32000000000001,202.0,83.51,,,84.59,,
13624,08/03/18 14:40:00,30.122,591.0,0.0,75.10000000000001,217.20000000000002,217.20000000000002,74.32000000000001,250.0,83.56,,,82.98,,
13625,08/03/18 14:50:00,30.119,401.0,0.0,77.8,217.20000000000002,217.20000000000002,75.25,240.0,83.56,,,82.84,,
13626,08/03/18 15:00:00,30.101,2101.0,0.0,75.9,217.20000000000002,217.20000000000002,76.28,223.0,83.65,,,84.68,,
13627,08/03/18 15:10:00,30.101,1664.0,0.0,77.5,217.20000000000002,217.20000000000002,76.43,253.0,83.91,,,84.18,,
13628,08/03/18 15:20:00,30.095,1741.0,0.0,76.3,217.20000000000002,217.20000000000002,77.31,251.0,83.96000000000001,,,85.58,,
13629,08/03/18 15:30:00,30.095,1966.0,0.0,76.3,217.20000000000002,217.20000000000002,76.49,268.0,84.18,,,84.72,,
13630,08/03/18 15:40:00,30.098,1504.0,0.0,73.2,217.20000000000002,217.20000000000002,76.71000000000001,277.0,84.05,,,86.26,,
13631,08/03/18 15:50:00,30.095,1449.0,0.0,72.4,217.20000000000002,217.20000000000002,77.25,251.0,84.36,,,87.16,,
13632,08/03/18 16:00:00,30.09,1404.0,0.0,73.2,217.20000000000002,217.20000000000002,76.71000000000001,254.0,84.68,,,86.26,,
13633,08/03/18 16:10:00,30.093,1359.0,0.0,72.5,217.20000000000002,217.20000000000002,77.21000000000001,246.0,84.68,,,87.07000000000001,,
13634,08/03/18 16:20:00,30.095,1319.0,0.0,71.4,217.20000000000002,217.20000000000002,76.79,241.0,84.68,,,87.12,,
13635,08/03/18 16:30:00,30.093,1306.0,0.0,72.4,217.20000000000002,217.20000000000002,78.0,244.0,84.41,,,87.94,,
13636,08/03/18 16:40:00,30.093,314.0,0.0,68.2,217.20000000000002,217.20000000000002,76.06,222.0,84.63,,,87.8,,
13637,08/03/18 16:50:00,30.093,1296.0,0.0,68.3,217.20000000000002,217.20000000000002,78.07000000000001,199.0,84.54,,,89.87,,
13638,08/03/18 17:00:00,30.093,1076.0,0.0,64.9,217.20000000000002,217.20000000000002,75.87,222.0,84.45,,,89.18,,
13639,08/03/18 17:10:00,30.095,1006.0,0.0,63.9,217.20000000000002,217.20000000000002,74.97,230.0,84.41,,,88.72,,
13640,08/03/18 17:20:00,30.09,921.0,0.0,64.8,217.20000000000002,217.20000000000002,74.69,223.0,84.27,,,87.98,,
13641,08/03/18 17:30:00,30.081,891.0,0.0,64.8,217.20000000000002,217.20000000000002,74.78,239.0,84.05,,,88.08,,
13642,08/03/18 17:40:00,30.081,239.0,0.0,64.7,217.20000000000002,217.20000000000002,74.52,241.0,83.91,,,87.85000000000001,,
13643,08/03/18 17:50:00,30.078,709.0,0.0,64.7,217.20000000000002,217.20000000000002,74.60000000000001,239.0,83.78,,,87.94,,
13644,08/03/18 18:00:00,30.084,181.0,0.0,63.1,217.20000000000002,217.20000000000002,74.37,222.0,83.65,,,88.49,,
13645,08/03/18 18:10:00,30.087,154.0,0.0,64.5,217.20000000000002,217.20000000000002,74.82000000000001,233.0,83.69,,,88.26,,
13646,08/03/18 18:20:00,30.093,509.0,0.0,66.0,217.20000000000002,217.20000000000002,74.9,229.0,83.65,,,87.62,,
13647,08/03/18 18:30:00,30.101,431.0,0.0,68.0,217.20000000000002,217.20000000000002,75.4,237.0,83.60000000000001,,,87.21000000000001,,
13648,08/03/18 18:40:00,30.11,81.0,0.0,69.0,217.20000000000002,217.20000000000002,74.33,230.0,83.47,,,85.62,,
13649,08/03/18 18:50:00,30.113,56.0,0.0,70.5,217.20000000000002,217.20000000000002,74.5,229.0,83.47,,,85.13,,
13650,08/03/18 19:00:00,30.113,49.0,0.0,71.4,217.20000000000002,217.20000000000002,74.53,229.0,83.38,,,84.77,,
13651,08/03/18 19:10:00,30.125,44.0,0.0,71.0,217.20000000000002,217.20000000000002,74.45,229.0,83.38,,,84.86,,
13652,08/03/18 19:20:00,30.128,39.0,0.0,72.4,217.20000000000002,217.20000000000002,74.60000000000001,230.0,83.38,,,84.41,,
13653,08/03/18 19:30:00,30.131,31.0,0.0,73.10000000000001,217.20000000000002,217.20000000000002,74.59,236.0,83.24,,,84.09,,
13654,08/03/18 19:40:00,30.128,24.0,0.0,73.0,217.20000000000002,217.20000000000002,74.16,234.0,83.2,,,83.69,,
13655,08/03/18 19:50:00,30.134,14.0,0.0,74.2,217.20000000000002,217.20000000000002,74.43,234.0,83.15,,,83.47,,
13656,08/03/18 20:00:00,30.137,6.0,0.0,74.8,217.20000000000002,217.20000000000002,74.42,244.0,83.11,,,83.2,,
13657,08/03/18 20:10:00,30.14,1.0,0.0,75.3,217.20000000000002,217.20000000000002,74.4,258.0,83.02,,,82.98,,
13658,08/03/18 20:20:00,30.143,1.0,0.0,76.5,217.20000000000002,217.20000000000002,74.53,250.0,83.02,,,82.62,,
13659,08/03/18 20:30:00,30.143,1.0,0.0,76.5,217.20000000000002,217.20000000000002,74.32000000000001,241.0,82.89,,,82.4,,
13660,08/03/18 20:40:00,30.143,1.0,0.0,77.2,217.20000000000002,217.20000000000002,74.46000000000001,247.0,82.75,,,82.26,,
13661,08/03/18 20:50:00,30.146,1.0,0.0,78.10000000000001,217.20000000000002,217.20000000000002,74.76,251.0,82.71000000000001,,,82.22,,
13662,08/03/18 21:00:00,30.149,1.0,0.0,78.0,217.20000000000002,217.20000000000002,74.55,248.0,82.66,,,82.04,,
13663,08/03/18 21:10:00,30.149,1.0,0.0,79.10000000000001,217.20000000000002,217.20000000000002,74.71000000000001,243.0,82.66,,,81.78,,
13664,08/03/18 21:20:00,30.152,1.0,0.0,78.9,217.20000000000002,217.20000000000002,74.34,240.0,82.57000000000001,,,81.46000000000001,,
13665,08/03/18 21:30:00,30.149,1.0,0.0,78.7,217.20000000000002,217.20000000000002,74.17,229.0,82.66,,,81.38,,
13666,08/03/18 21:40:00,30.149,1.0,0.0,78.5,217.20000000000002,217.20000000000002,74.10000000000001,219.0,82.44,,,81.38,,
13667,08/03/18 21:50:00,30.152,1.0,0.0,79.4,217.20000000000002,217.20000000000002,74.14,219.0,82.44,,,81.07000000000001,,
13668,08/03/18 22:00:00,30.146,1.0,0.0,79.4,217.20000000000002,217.20000000000002,74.05,199.0,82.4,,,80.98,,
13669,08/03/18 22:10:00,30.149,1.0,0.0,79.10000000000001,217.20000000000002,217.20000000000002,73.9,201.0,82.26,,,80.93,,
13670,08/03/18 22:20:00,30.149,1.0,0.0,79.7,217.20000000000002,217.20000000000002,73.78,198.0,82.26,,,80.58,,
13671,08/03/18 22:30:00,30.146,1.0,0.0,81.60000000000001,217.20000000000002,217.20000000000002,73.62,199.0,82.31,,,79.7,,
13672,08/03/18 22:40:00,30.143,1.0,0.0,84.2,217.20000000000002,217.20000000000002,74.0,197.0,82.17,,,79.13,,
13673,08/03/18 22:50:00,30.146,1.0,0.0,85.8,217.20000000000002,217.20000000000002,74.26,198.0,82.13,,,78.82000000000001,,
13674,08/03/18 23:00:00,30.146,1.0,0.0,87.10000000000001,217.20000000000002,217.20000000000002,74.32000000000001,201.0,82.13,,,78.43,,
13675,08/03/18 23:10:00,30.143,1.0,0.0,88.10000000000001,217.20000000000002,217.20000000000002,74.62,190.0,82.13,,,78.38,,
13676,08/03/18 23:20:00,30.143,1.0,0.0,88.8,217.20000000000002,217.20000000000002,74.86,215.0,82.09,,,78.38,,
13677,08/03/18 23:30:00,30.143,1.0,0.0,88.8,217.20000000000002,217.20000000000002,74.82000000000001,199.0,81.95,,,78.34,,
13678,08/03/18 23:40:00,30.143,1.0,0.0,89.2,217.20000000000002,217.20000000000002,74.65,191.0,81.82000000000001,,,78.03,,
13679,08/03/18 23:50:00,30.146,1.0,0.0,89.60000000000001,217.20000000000002,217.20000000000002,74.7,187.0,81.86,,,77.95,,
13680,08/04/18 00:00:00,30.143,1.0,0.0,90.2,217.20000000000002,217.20000000000002,74.77,194.0,81.86,,,77.81,,
13681,08/04/18 00:10:00,30.146,1.0,0.0,90.60000000000001,217.20000000000002,217.20000000000002,74.77,190.0,81.82000000000001,,,77.68,,
13682,08/04/18 00:20:00,30.146,1.0,0.0,90.8,217.20000000000002,217.20000000000002,74.79,194.0,81.86,,,77.64,,
